doc_id,doc_url,doc_url_serverless,previous_version_doc_url,description
snapshot-get,https://www.elastic.co/docs/api/doc/elasticsearch/operation/operation-snapshot-get,,https://www.elastic.co/guide/en/elasticsearch/reference/8.19/get-snapshot-api.html,More about snapshot information
snapshot-restore-api,https://www.elastic.co/docs/api/doc/elasticsearch/operation/operation-snapshot-restore,,https://www.elastic.co/guide/en/elasticsearch/reference/8.19/restore-snapshot-api.html,More about restoring a snapshot
snapshot-status,https://www.elastic.co/docs/api/doc/elasticsearch/operation/operation-snapshot-status,,https://www.elastic.co/guide/en/elasticsearch/reference/8.19/get-snapshot-status-api.html,More about the snapshot status
snapshot-repo-cleanup,https://www.elastic.co/docs/api/doc/elasticsearch/operation/operation-snapshot-cleanup-repository,,https://www.elastic.co/guide/en/elasticsearch/reference/8.19/clean-up-snapshot-repo-api.html,About cleaning up the snapshot
snapshot-repo-create,https://www.elastic.co/docs/api/doc/elasticsearch/operation/operation-snapshot-create-repository,,https://www.elastic.co/guide/en/elasticsearch/reference/8.19/put-snapshot-repo-api.html,Creating or updating snapshot
snapshot-repo-delete,https://www.elastic.co/docs/api/doc/elasticsearch/operation/operation-snapshot-delete-repository,,https://www.elastic.co/guide/en/elasticsearch/reference/8.19/delete-snapshot-repo-api.html,About deleting snapshot
snapshot-repo-get,https://www.elastic.co/docs/api/doc/elasticsearch/operation/operation-snapshot-get-repository,,https://www.elastic.co/guide/en/elasticsearch/reference/8.19/get-snapshot-repo-api.html,About snapshot repository
snapshot-repo-verify,https://www.elastic.co/docs/api/doc/elasticsearch/operation/operation-snapshot-verify-repository,,https://www.elastic.co/guide/en/elasticsearch/reference/8.19/verify-snapshot-repo-api.html,About verifying a snapshot
snapshot-repo-verify-integrity,https://www.elastic.co/docs/api/doc/elasticsearch/operation/operation-snapshot-repository-verify-integrity,,https://www.elastic.co/guide/en/elasticsearch/reference/8.19/verify-repo-integrity-api.html,About verifying the repository
snapshot-restore-amend-replacement,https://docs.oracle.com/javase/8/docs/api/java/util/regex/Matcher.html#appendReplacement-java.lang.StringBuffer-java.lang.String-,[use-doc-url],,More about java matcher API
snapshot-restore-feature-state,https://www.elastic.co/docs/deploy-manage/tools/snapshot-and-restore#feature-state,[use-doc-url],,More about snapshot and restore
sort-processor,https://www.elastic.co/docs/reference/enrich-processor/sort-processor,[use-doc-url],,More about the sort processor
sort-search-results,https://www.elastic.co/docs/reference/elasticsearch/rest-apis/sort-search-results,[use-doc-url],,About the sort search results
sort-tiebreaker,https://www.elastic.co/docs/explore-analyze/query-filter/languages/eql#eql-search-specify-a-sort-tiebreaker,[use-doc-url],,Learn more about EQL
source-filtering,https://www.elastic.co/docs/reference/elasticsearch/rest-apis/retrieve-selected-fields#source-filtering,[use-doc-url],,About retrieving selected fields
split-processor,https://www.elastic.co/docs/reference/enrich-processor/split-processor,[use-doc-url],,More about the split processor
sql-async-search-api,https://www.elastic.co/docs/api/doc/elasticsearch/operation/operation-sql-get-async,https://www.elastic.co/docs/api/doc/elasticsearch-serverless/operation/operation-sql-get-async,https://www.elastic.co/guide/en/elasticsearch/reference/8.19/get-async-sql-search-api.html,About async SQL search results
sql-async-status-api,https://www.elastic.co/docs/api/doc/elasticsearch/operation/operation-sql-get-async-status,https://www.elastic.co/docs/api/doc/elasticsearch-serverless/operation/operation-sql-get-async-status,https://www.elastic.co/guide/en/elasticsearch/reference/8.19/get-async-sql-search-status-api.html,About the async SQL search status
sql-clear-cursor-api,https://www.elastic.co/docs/api/doc/elasticsearch/operation/operation-sql-clear-cursor,https://www.elastic.co/docs/api/doc/elasticsearch-serverless/operation/operation-sql-clear-cursor,https://www.elastic.co/guide/en/elasticsearch/reference/8.19/clear-sql-cursor-api.html,About clearing an SQL search
sql-delete-async-api,https://www.elastic.co/docs/api/doc/elasticsearch/operation/operation-sql-delete-async,https://www.elastic.co/docs/api/doc/elasticsearch-serverless/operation/operation-sql-delete-async,https://www.elastic.co/guide/en/elasticsearch/reference/8.19/delete-async-sql-search-api.html,About deleting an async SQL
sql-rest-columnar,https://www.elastic.co/docs/explore-analyze/query-filter/languages/sql-rest-columnar,[use-doc-url],,More about columnar results
sql-rest-filtering,https://www.elastic.co/docs/explore-analyze/query-filter/languages/sql-rest-filtering,[use-doc-url],,About filtering using
sql-rest-format,https://www.elastic.co/docs/explore-analyze/query-filter/languages/sql-rest-format,[use-doc-url],,More about response data formats
sql-search-api,https://www.elastic.co/docs/api/doc/elasticsearch/operation/operation-sql-query,https://www.elastic.co/docs/api/doc/elasticsearch-serverless/operation/operation-sql-query,https://www.elastic.co/guide/en/elasticsearch/reference/8.19/sql-search-api.html,More about SQL search results
sql-spec,https://www.elastic.co/docs/reference/query-languages/sql/sql-spec,[use-doc-url],,Learn more about SQL language
sql-translate-api,https://www.elastic.co/docs/api/doc/elasticsearch/operation/operation-sql-translate,https://www.elastic.co/docs/api/doc/elasticsearch-serverless/operation/operation-sql-translate,https://www.elastic.co/guide/en/elasticsearch/reference/8.19/sql-translate-api.html,About translating SQL into
stack-settings,https://www.elastic.co/docs/deploy-manage/stack-settings,[use-doc-url],,More about Elastic Stack settings
start-basic,https://www.elastic.co/docs/api/doc/elasticsearch/operation/operation-license-post-start-basic,,https://www.elastic.co/guide/en/elasticsearch/reference/8.19/start-basic.html,About starting a basic license
start-dfanalytics,https://www.elastic.co/docs/api/doc/elasticsearch/operation/operation-ml-start-data-frame-analytics,https://www.elastic.co/docs/api/doc/elasticsearch-serverless/operation/operation-ml-start-data-frame-analytics,https://www.elastic.co/guide/en/elasticsearch/reference/8.19/start-dfanalytics.html,About starting a data frame
start-trained-model-deployment,https://www.elastic.co/docs/api/doc/elasticsearch/operation/operation-ml-start-trained-model-deployment,https://www.elastic.co/docs/api/doc/elasticsearch-serverless/operation/operation-ml-start-trained-model-deployment,https://www.elastic.co/guide/en/elasticsearch/reference/8.19/start-trained-model-deployment.html,About starting a trained model
start-transform,https://www.elastic.co/docs/api/doc/elasticsearch/operation/operation-transform-start-transform,https://www.elastic.co/docs/api/doc/elasticsearch-serverless/operation/operation-transform-start-transform,https://www.elastic.co/guide/en/elasticsearch/reference/8.19/start-transform.html,More about starting a transform
start-trial,https://www.elastic.co/docs/api/doc/elasticsearch/operation/operation-license-post-start-trial,,https://www.elastic.co/guide/en/elasticsearch/reference/8.19/start-trial.html,More about starting a trial
stop-dfanalytics,https://www.elastic.co/docs/api/doc/elasticsearch/operation/operation-ml-stop-data-frame-analytics,https://www.elastic.co/docs/api/doc/elasticsearch-serverless/operation/operation-ml-stop-data-frame-analytics,https://www.elastic.co/guide/en/elasticsearch/reference/8.19/stop-dfanalytics.html,About stopping data frame
stop-trained-model-deployment,https://www.elastic.co/docs/api/doc/elasticsearch/operation/operation-ml-stop-trained-model-deployment,https://www.elastic.co/docs/api/doc/elasticsearch-serverless/operation/operation-ml-stop-trained-model-deployment,https://www.elastic.co/guide/en/elasticsearch/reference/8.19/stop-trained-model-deployment.html,About stopping a trained model
stop-transform,https://www.elastic.co/docs/api/doc/elasticsearch/operation/operation-transform-stop-transform,https://www.elastic.co/docs/api/doc/elasticsearch-serverless/operation/operation-transform-stop-transform,https://www.elastic.co/guide/en/elasticsearch/reference/8.19/stop-transform.html,More about stopping transforms
stored-fields,https://www.elastic.co/docs/reference/elasticsearch/rest-apis/retrieve-selected-fields#stored-fields,[use-doc-url],,About retrieving selected fields
streams-status,https://www.elastic.co/docs/api/doc/elasticsearch#TODO,[use-doc-url],,About Elasticsearch API
streams-logs-enable,https://www.elastic.co/docs/api/doc/elasticsearch#TODO,[use-doc-url],,About Elasticsearch API
streams-logs-disable,https://www.elastic.co/docs/api/doc/elasticsearch#TODO,[use-doc-url],,About Elasticsearch API
synonym-api-examples,https://www.elastic.co/docs/solutions/search/full-text/create-update-synonyms-api-example,[use-doc-url],https://www.elastic.co/guide/en/elasticsearch/reference/8.19/put-synonyms-set.html,About creating or updating
synonym-rule-create,https://www.elastic.co/docs/api/doc/elasticsearch/operation/operation-synonyms-put-synonym-rule,https://www.elastic.co/docs/api/doc/elasticsearch-serverless/operation/operation-synonyms-put-synonym-rule,https://www.elastic.co/guide/en/elasticsearch/reference/8.19/put-synonym-rule.html,Creating or updating synonym rule
synonym-rule-delete,https://www.elastic.co/docs/api/doc/elasticsearch/operation/operation-synonyms-delete-synonym-rule,https://www.elastic.co/docs/api/doc/elasticsearch-serverless/operation/operation-synonyms-delete-synonym-rule,https://www.elastic.co/guide/en/elasticsearch/reference/8.19/delete-synonym-rule.html,About deleting a synonym rule
synonym-rule-get,https://www.elastic.co/docs/api/doc/elasticsearch/operation/operation-synonyms-get-synonym-rule,https://www.elastic.co/docs/api/doc/elasticsearch-serverless/operation/operation-synonyms-get-synonym-rule,https://www.elastic.co/guide/en/elasticsearch/reference/8.19/get-synonym-rule.html,More about a synonym rule
synonym-set-create,https://www.elastic.co/docs/api/doc/elasticsearch/operation/operation-synonyms-put-synonym,https://www.elastic.co/docs/api/doc/elasticsearch-serverless/operation/operation-synonyms-put-synonym,https://www.elastic.co/guide/en/elasticsearch/reference/8.19/put-synonyms-set.html,Creating or updating synonym set
synonym-set-define,https://www.elastic.co/docs/reference/text-analysis/analysis-synonym-graph-tokenfilter#analysis-synonym-graph-define-synonyms,[use-doc-url],,About synonym graph token filter
synonym-set-delete,https://www.elastic.co/docs/api/doc/elasticsearch/operation/operation-synonyms-delete-synonym,https://www.elastic.co/docs/api/doc/elasticsearch-serverless/operation/operation-synonyms-delete-synonym,https://www.elastic.co/guide/en/elasticsearch/reference/8.19/delete-synonyms-set.html,More about deleting a synonym set
synonym-set-get,https://www.elastic.co/docs/api/doc/elasticsearch/operation/operation-synonyms-get-synonym,https://www.elastic.co/docs/api/doc/elasticsearch-serverless/operation/operation-synonyms-get-synonym,https://www.elastic.co/guide/en/elasticsearch/reference/8.19/get-synonyms-set.html,Learn more about a synonym set
synonym-set-list,https://www.elastic.co/docs/api/doc/elasticsearch/operation/operation-synonyms-get-synonym,https://www.elastic.co/docs/api/doc/elasticsearch-serverless/operation/operation-synonyms-get-synonym,https://www.elastic.co/guide/en/elasticsearch/reference/8.19/get-synonyms-set.html,Learn more about a synonym set
